store,country,lang,reviewId,date,userName,rating,appVersion,thumbsUp,title,text,replyDate,replyText,url
App Store,my,,8086970279,2021-12-02T13:54:21Z,Atyra Karim,1,,0,Can’t log in after change phone,I can’t log in my account after i change my phone even i reset 3 time the password,,"Hi. Sorry for the trouble you have experienced. Please send an email with your feedback and account details to app.feedback@theasianparent.com, so that we can help to resolve the issue without delay. Thank you! 😊 Do encourage us further with a 5-star rating!",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,8075333196,2021-11-29T07:24:13Z,Faten Affens,1,,0,Love,The best,,"Hi! Your glowing review warms our heart - we really appreciate it ❤️ We hope you continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your friends to join theAsianparent app community! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,8026649100,2021-11-15T13:21:41Z,icannottoleratehatred,1,,0,So-so,"‘Parents’ on the app are not so much open for sharing of experience and knowledge, instead they tend to only advice tips that you can get on google. The apps is like an alternative to google but the answers you’ll find would be much more hatred-included. Even first time mom on there are acting like they’re many times mom already. If you’re very much a sensitive person like I am, please avoid this app!!!!! Learn it the hard way 😣",,"Hi there, Thanks for the feedback. We apologise for your bad experience. We do not tolerate bullying or abusive behaviour. We are currently taking steps to help you report such experiences to us so that we can take further action. Drop us an email at app.feedback@theasianparent.com so we can help you further. Do encourage us with a 5★ rating! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,7765724584,2021-09-03T10:50:35Z,gdmenr d,1,,0,Bad apps,Its not compatible for my iphone. Kept asking about due date and after tht cant even click on next. So annoying,,Hi! Thank you for your review. We will convey your concern to the relevant team. We take all feedback seriously and are constantly working on upgrading our app to ensure positive user experience. Please share your feedback with us at app.feedback@theasianparent.com so we can help you better. Do kindly consider encouraging us with a 5★ rating! 😊,https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,6630840533,2020-11-10T21:30:04Z,YetŢa,1,,0,Adds,Too many adds.. Couldnt even read the articles... Big IKEA add that I couldnt close was covering the entire page.. What's the point?,,"Hi there. We apologize for the inconvenience. Our team has now fixed the issue. Please check your app and try once again. If you still experience the same problem, do email us at app.feedback@theasianparent.com. Thank you and please encourage us with a 5★ rating! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,6010317201,2020-05-29T18:35:35Z,YM AhChong,1,,0,Can’t save my baby profile.,"Apparently my baby was born ahead of due date. I’ve entered the date as it should be. But I cannot save the profile. Maybe the developers can do something about it.
So I had to uninstalled the app, as it was unusable for me.
Maybe next time the developers can encounter the kind of problems.
I can’t do anything until it’s fixed.",,"Hi, AhChong. We apologize for the inconvenience. Our team has now fixed the issue. Please clear your cache and try once again. If you still experience the same problem after clearing the cache, do email us at app.feedback@theasianparent.com. Thank you and please encourage us with a 5★ rating! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,14088526435,2026-05-21T08:27:45Z,124gwjwk,2,,0,Cant receive OTP,i cant receive OTP even if after multiple tries,,"Hi Parents, terima kasih atas review positif anda untuk aplikasi kehamilan kami! Semoga semua ciri dalam aplikasi theAsianparent membantu anda dalam semua perkara termasuk kawalan kelahiran, mulakan periksa kehamilan dan pergerakan janin. Oh, jangan lupa ajak rakan ibu hamil anda yang lain untuk menggunakan aplikasi kehamilan ini, ya!😊 ",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,10954661845,2024-02-19T02:28:36Z,NRS999,2,,0,Too many bugs,Kenapa banyak sangat bugs ye? asal nak bukak je page loading terlalu lama & notification tak masuk langsung,,"Hi, NRS999! Kami memohon maaf atas masalah yang pihak Cik alami. Kami akan memeriksa semula perkara ini secara berkala. Pihak theAsianparent akan cuba sedaya upaya menangani masalah seperti ini supaya tidak berulang. Maaf atas segala kesulitan. 🙇🏻‍♀️",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,10544468099,2023-11-03T06:48:44Z,sar.nana,2,,0,Bad to me,I cant scroll to play “next” after put a due date .,,"Hi Parent. Sorry for the trouble you have experienced. Please send an email with your feedback and account details to alya@theasianparent.com, so that we can help to resolve the issue without delay. Thank you! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,10024670135,2023-06-12T03:35:06Z,qatr16,2,,0,Crash when enter competition,Hopefully update the applications,,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,9990806334,2023-06-02T10:57:22Z,letiac2,2,,0,Baby tracker freeze and don’t function,"Baby tracker for breastfeeding, diapers and sleep trackers suddenly freeze when I try to open and record it for my baby….",,"Hi Parent, we truly appreciate your review! We take all feedback very seriously, so if you have any suggestions on how we could improve and enhance your user experience, please share them with us by emailing us at app.feedback@theasianparent.com. Please consider encouraging us with a 5★! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,8312661342,2022-02-03T02:35:00Z,Altaf20,2,,0,Ads on the articles,Too many ads and hard to continue reading articles when the ads keep pop out even we choose to exit.,,"Hi. Sorry for the trouble you have experienced. Please send an email with your feedback and account details to app.feedback@theasianparent.com, so that we can help to resolve the issue without delay. Thank you! 😊 Do encourage us further with a 5-star rating!",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,8006299832,2021-11-09T19:14:43Z,auliya97,2,,0,Perlu diperbaiki,"Saya suka apps ni. Memudahkan ibu2 untuk cari maklumat. Tapi kadang2, soalan yang 2 tahun lepas pun muncul lepastu orang baru bagi jawapan sebab ingatkan yang baru. Kalau boleh, setiap pos disertai dengan tarikh yang dipost.",,"Hi, auliya97! Terima kasih atas review anda. Kami akan sampaikan isu anda kepada pihak berpatutan. Kami mengambil maklum balas pengguna dengan serius dan sentiasa menambah baik aplikasi untuk pastikan pengalaman positif untuk setiap pengguna. Kami harap anda terus menggunakan aplikasi. Tolong beri semangat kepada kami dengan memberi kami 5★ ya! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,7489283927,2021-06-21T11:55:52Z,Knzrh,2,,0,.,"Best apps ni sebab banyak info untuk mommy to be tapi Kebanyakkan post soalan dekat feed post lama, memang macam tu ka?",,Hi! Terima kasih atas review anda. Kami akan sampaikan isu anda kepada pihak berpatutan. Kami mengambil semua maklum balas pengguna dengan serius dan akan menambah baik aplikasi untuk pastikan pengalaman positif untuk setiap pengguna. Kami harap anda terus menggunakan aplikasi dan memberi kami maklum balas yang membantu. Tolong beri semangat kepada kami dengan memberikan kami 5★ ya! 😊,https://apps.apple.com/my/app/id1042523855?see-all=reviews
App Store,my,,5383872897,2020-01-10T06:50:52Z,Akmyr Ahmad Azwan,2,,0,Full of Stupid Questions,"The app is good - But sadly, it is now full of stupid questions and those people inside it only love to respond to these stupid questions. When a serious / legit question being asked, people will ignore you.

I’d suggest the dev team to allocate one expert / staff to reply or at least guide the question so that the users wont be left hanging.

The stupid questions are the ones that are getting a lot of tractions. Which is quite sad.

Imagine asking - “Eh i muntah la, ni tanda i mengandung ke?”. And people actually love to respond to this kind of post.... rather than, GET YOURSELF CHECKED.

Deleted the app....",,"Hi Akmyr, for your information there are staffs answering all the questions. We do check and screen all the questions and if there are some stupid/sensitive questions posted by user, we will edit or delete it. 


For user who act wrongly and offensive in the app we do send warning email for them to take action on what they did. We cannot handle all the stupid questions all in one time, but we do check everyday. 


The thing is, it all started with the community. They need to support each other instead of blame/downgrade other users especially the one who the first timer.


I can't force you to stay but I hope you do have an amazing time in the app. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",https://apps.apple.com/my/app/id1042523855?see-all=reviews
